task,topology_family,repeat,drift,feature_group,macro_f1,bal_acc,class_mae,adjacent_acc
boundary,gridish,9,0.0,Operational,0.9583252942311403,0.9583333333333333,,
boundary,gridish,9,0.0,All,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,0.2,Topological,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,0.2,Complexity,1.0,1.0,,
boundary,gridish,9,0.2,Operational,0.9722007722007722,0.9722222222222222,,
boundary,gridish,9,0.2,All,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,0.4,Topological,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,0.4,Complexity,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,0.4,Operational,0.9722222222222222,0.9722222222222222,,
boundary,gridish,9,0.4,All,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,0.6,Topological,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,0.6,Complexity,1.0,1.0,,
boundary,gridish,9,0.6,Operational,0.9583252942311403,0.9583333333333333,,
boundary,gridish,9,0.6,All,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,0.8,Topological,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,0.8,Complexity,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,0.8,Operational,0.9583252942311403,0.9583333333333333,,
boundary,gridish,9,0.8,All,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,1.0,Topological,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,1.0,Complexity,0.9861084314103801,0.9861111111111112,,
boundary,gridish,9,1.0,Operational,0.9164086687306502,0.9166666666666667,,
boundary,gridish,9,1.0,All,0.9861084314103801,0.9861111111111112,,
scale,gridish,0,0.0,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,0,0.0,Complexity,0.842717308466027,0.84375,0.17708333333333334,0.9861111111111112
scale,gridish,0,0.0,Operational,0.7552652512672031,0.7638888888888888,0.3506944444444444,0.9097222222222222
scale,gridish,0,0.0,All,0.9516091816843697,0.9513888888888888,0.05555555555555555,0.9930555555555556
scale,gridish,0,0.2,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,0,0.2,Complexity,0.6590527619982701,0.6666666666666666,0.6145833333333334,0.8263888888888888
scale,gridish,0,0.2,Operational,0.5014685464390602,0.5277777777777778,0.6458333333333334,0.8715277777777778
scale,gridish,0,0.2,All,0.7706792119454695,0.7708333333333334,0.2743055555555556,0.9548611111111112
scale,gridish,0,0.4,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,0,0.4,Complexity,0.5059064561102374,0.5069444444444445,0.8159722222222222,0.7638888888888888
scale,gridish,0,0.4,Operational,0.38531429584061155,0.40972222222222215,0.9548611111111112,0.7395833333333334
scale,gridish,0,0.4,All,0.5893440842744854,0.6006944444444444,0.5486111111111112,0.8784722222222222
scale,gridish,0,0.6,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,0,0.6,Complexity,0.4421105335435514,0.4444444444444444,0.9201388888888888,0.7465277777777778
scale,gridish,0,0.6,Operational,0.3149696103534316,0.3541666666666667,1.1805555555555556,0.65625
scale,gridish,0,0.6,All,0.538701781927162,0.5555555555555555,0.6736111111111112,0.8159722222222222
scale,gridish,0,0.8,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,0,0.8,Complexity,0.38168382647566484,0.3888888888888889,1.125,0.65625
scale,gridish,0,0.8,Operational,0.27174373902697607,0.2986111111111111,1.3298611111111112,0.5798611111111112
scale,gridish,0,0.8,All,0.4843673162593268,0.5277777777777778,0.7986111111111112,0.7534722222222222
scale,gridish,0,1.0,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,0,1.0,Complexity,0.379546201862586,0.3854166666666667,1.1319444444444444,0.6458333333333334
scale,gridish,0,1.0,Operational,0.28604570412401814,0.3125,1.2881944444444444,0.6006944444444444
scale,gridish,0,1.0,All,0.41970103591346564,0.4583333333333333,0.9791666666666666,0.6875
scale,gridish,1,0.0,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,1,0.0,Complexity,0.8877395510175398,0.8888888888888888,0.13541666666666666,0.9791666666666666
scale,gridish,1,0.0,Operational,0.7918255699590478,0.795138888888889,0.3333333333333333,0.90625
scale,gridish,1,0.0,All,0.9651608732293554,0.9652777777777778,0.052083333333333336,0.9930555555555556
scale,gridish,1,0.2,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,1,0.2,Complexity,0.638345562246491,0.6354166666666666,0.6215277777777778,0.8020833333333334
scale,gridish,1,0.2,Operational,0.516018788165594,0.5416666666666666,0.6597222222222222,0.8854166666666666
scale,gridish,1,0.2,All,0.7764692329075246,0.78125,0.24305555555555555,0.9861111111111112
scale,gridish,1,0.4,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,1,0.4,Complexity,0.5309044935502377,0.5277777777777778,0.7951388888888888,0.78125
scale,gridish,1,0.4,Operational,0.35567970756828265,0.40972222222222215,0.9201388888888888,0.7916666666666666
scale,gridish,1,0.4,All,0.5989706682983994,0.6076388888888888,0.5,0.9131944444444444
scale,gridish,1,0.6,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,1,0.6,Complexity,0.48872046070321934,0.4861111111111111,0.8506944444444444,0.7430555555555556
scale,gridish,1,0.6,Operational,0.3325840389282688,0.37152777777777773,1.1354166666666667,0.6770833333333334
scale,gridish,1,0.6,All,0.5642852414324793,0.579861111111111,0.6527777777777778,0.8159722222222222
scale,gridish,1,0.8,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,1,0.8,Complexity,0.4383117701720351,0.43402777777777773,1.0,0.6979166666666666
scale,gridish,1,0.8,Operational,0.28523421722439085,0.3194444444444445,1.2916666666666667,0.6041666666666666
scale,gridish,1,0.8,All,0.44729784952002066,0.4826388888888889,0.8784722222222222,0.7291666666666666
scale,gridish,1,1.0,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,1,1.0,Complexity,0.36080886737521484,0.3680555555555555,1.0486111111111112,0.7152777777777778
scale,gridish,1,1.0,Operational,0.26185134983678676,0.2847222222222222,1.4027777777777777,0.5763888888888888
scale,gridish,1,1.0,All,0.40797828444263473,0.4513888888888889,1.0034722222222223,0.6875
scale,gridish,2,0.0,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,2,0.0,Complexity,0.8486593015376341,0.8506944444444445,0.16319444444444445,0.9895833333333334
scale,gridish,2,0.0,Operational,0.8059148166164479,0.8055555555555555,0.3298611111111111,0.9131944444444444
scale,gridish,2,0.0,All,0.9513315831492717,0.9513888888888888,0.05555555555555555,0.9930555555555556
scale,gridish,2,0.2,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,2,0.2,Complexity,0.649935585512243,0.6527777777777778,0.59375,0.84375
scale,gridish,2,0.2,Operational,0.508004830707551,0.5243055555555556,0.7326388888888888,0.8506944444444444
scale,gridish,2,0.2,All,0.7872234268831955,0.7881944444444445,0.25,0.9652777777777778
scale,gridish,2,0.4,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,2,0.4,Complexity,0.4867510064784581,0.48611111111111116,0.8298611111111112,0.7673611111111112
scale,gridish,2,0.4,Operational,0.41287119764946856,0.4375,0.9548611111111112,0.7395833333333334
scale,gridish,2,0.4,All,0.5867447544062341,0.5972222222222222,0.5729166666666666,0.8645833333333334
scale,gridish,2,0.6,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,2,0.6,Complexity,0.48273271282260843,0.4861111111111111,0.8888888888888888,0.71875
scale,gridish,2,0.6,Operational,0.3108413967265727,0.3368055555555556,1.1875,0.6770833333333334
scale,gridish,2,0.6,All,0.5509697635380421,0.5833333333333334,0.6840277777777778,0.8055555555555556
scale,gridish,2,0.8,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,2,0.8,Complexity,0.41722609114558273,0.4201388888888889,0.9756944444444444,0.7465277777777778
scale,gridish,2,0.8,Operational,0.29459631378741113,0.3229166666666667,1.3159722222222223,0.6145833333333334
scale,gridish,2,0.8,All,0.48354912898372077,0.5243055555555555,0.8333333333333334,0.7361111111111112
scale,gridish,2,1.0,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,2,1.0,Complexity,0.38687685672737676,0.3888888888888889,1.125,0.65625
scale,gridish,2,1.0,Operational,0.27833577735636533,0.3020833333333333,1.4479166666666667,0.5555555555555556
scale,gridish,2,1.0,All,0.40819757360853254,0.4583333333333333,1.0486111111111112,0.65625
scale,gridish,3,0.0,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,3,0.0,Complexity,0.805969373606861,0.8125,0.2152777777777778,0.9791666666666666
scale,gridish,3,0.0,Operational,0.7585033996202828,0.7638888888888888,0.3263888888888889,0.9236111111111112
scale,gridish,3,0.0,All,0.915064668428682,0.9166666666666669,0.10069444444444445,0.9861111111111112
scale,gridish,3,0.2,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,3,0.2,Complexity,0.5667978204860536,0.5694444444444445,0.7881944444444444,0.7743055555555556
scale,gridish,3,0.2,Operational,0.5038060283384078,0.5243055555555555,0.6527777777777778,0.8715277777777778
scale,gridish,3,0.2,All,0.757430509296036,0.7569444444444445,0.2847222222222222,0.9618055555555556
scale,gridish,3,0.4,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,3,0.4,Complexity,0.4746320502518408,0.4791666666666667,0.9270833333333334,0.7326388888888888
scale,gridish,3,0.4,Operational,0.3635877426655106,0.3958333333333333,0.9513888888888888,0.7638888888888888
scale,gridish,3,0.4,All,0.611445093200483,0.6145833333333334,0.5034722222222222,0.8923611111111112
scale,gridish,3,0.6,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,3,0.6,Complexity,0.38635026741326106,0.3854166666666667,1.0173611111111112,0.7326388888888888
scale,gridish,3,0.6,Operational,0.3543260804746707,0.3819444444444444,1.0590277777777777,0.6875
scale,gridish,3,0.6,All,0.5183115582965104,0.5347222222222222,0.7256944444444444,0.7847222222222222
scale,gridish,3,0.8,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,3,0.8,Complexity,0.33703451321264016,0.34027777777777785,1.1527777777777777,0.6666666666666666
scale,gridish,3,0.8,Operational,0.32406871406871407,0.34375,1.2291666666666667,0.6145833333333334
scale,gridish,3,0.8,All,0.4675943590296918,0.4895833333333333,0.8368055555555556,0.7465277777777778
scale,gridish,3,1.0,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,3,1.0,Complexity,0.3717009869709084,0.375,1.1215277777777777,0.6631944444444444
scale,gridish,3,1.0,Operational,0.28870296200501877,0.3020833333333333,1.375,0.5555555555555556
scale,gridish,3,1.0,All,0.4523430035187446,0.4791666666666667,0.9236111111111112,0.6979166666666666
scale,gridish,4,0.0,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,4,0.0,Complexity,0.8631133767249338,0.8611111111111112,0.1875,0.9652777777777778
scale,gridish,4,0.0,Operational,0.7822652458369777,0.7847222222222222,0.3020833333333333,0.9340277777777778
scale,gridish,4,0.0,All,0.9479079619348817,0.9479166666666669,0.05555555555555555,0.9965277777777778
scale,gridish,4,0.2,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,4,0.2,Complexity,0.6801398423747672,0.6805555555555555,0.5486111111111112,0.8541666666666666
scale,gridish,4,0.2,Operational,0.513572852368761,0.5277777777777778,0.6423611111111112,0.8854166666666666
scale,gridish,4,0.2,All,0.7634851197088829,0.7604166666666666,0.2604166666666667,0.9791666666666666
scale,gridish,4,0.4,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,4,0.4,Complexity,0.5396812858240331,0.5381944444444444,0.8125,0.7534722222222222
scale,gridish,4,0.4,Operational,0.37499472875468487,0.3923611111111111,0.9340277777777778,0.7743055555555556
scale,gridish,4,0.4,All,0.6250121981410434,0.6354166666666666,0.4826388888888889,0.9027777777777778
scale,gridish,4,0.6,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,4,0.6,Complexity,0.4969472267581873,0.49652777777777773,0.8923611111111112,0.7326388888888888
scale,gridish,4,0.6,Operational,0.37170644292625526,0.3854166666666667,1.0972222222222223,0.6840277777777778
scale,gridish,4,0.6,All,0.5569826466388269,0.579861111111111,0.6493055555555556,0.8125
scale,gridish,4,0.8,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,4,0.8,Complexity,0.41515954190413157,0.4236111111111111,1.0763888888888888,0.6770833333333334
scale,gridish,4,0.8,Operational,0.33667037165055125,0.3368055555555556,1.2847222222222223,0.6180555555555556
scale,gridish,4,0.8,All,0.4644958657694506,0.4930555555555555,0.8819444444444444,0.7256944444444444
scale,gridish,4,1.0,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,4,1.0,Complexity,0.3914422385283614,0.3958333333333333,1.1736111111111112,0.6458333333333334
scale,gridish,4,1.0,Operational,0.3098908508699197,0.3125,1.3368055555555556,0.5902777777777778
scale,gridish,4,1.0,All,0.45893796217248983,0.4861111111111111,0.9444444444444444,0.6944444444444444
scale,gridish,5,0.0,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,5,0.0,Complexity,0.8537035418975544,0.8506944444444445,0.16666666666666666,0.9861111111111112
scale,gridish,5,0.0,Operational,0.7685775461701206,0.7743055555555557,0.3611111111111111,0.90625
scale,gridish,5,0.0,All,0.9366039465577556,0.9375,0.0763888888888889,0.9861111111111112
scale,gridish,5,0.2,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,5,0.2,Complexity,0.6267584374819397,0.625,0.5798611111111112,0.84375
scale,gridish,5,0.2,Operational,0.5230595504590942,0.5416666666666666,0.6493055555555556,0.875
scale,gridish,5,0.2,All,0.7784699354143799,0.7777777777777777,0.2569444444444444,0.9652777777777778
scale,gridish,5,0.4,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,5,0.4,Complexity,0.509047813664397,0.5034722222222222,0.7708333333333334,0.7951388888888888
scale,gridish,5,0.4,Operational,0.4046791576244176,0.4305555555555556,0.9131944444444444,0.7638888888888888
scale,gridish,5,0.4,All,0.6526765732105749,0.65625,0.4583333333333333,0.90625
scale,gridish,5,0.6,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,5,0.6,Complexity,0.48593466789206735,0.4861111111111111,0.9097222222222222,0.7430555555555556
scale,gridish,5,0.6,Operational,0.3545883210716381,0.3819444444444445,1.125,0.6701388888888888
scale,gridish,5,0.6,All,0.5825414949640987,0.6006944444444444,0.6180555555555556,0.8298611111111112
scale,gridish,5,0.8,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,5,0.8,Complexity,0.4207996347973997,0.4236111111111111,0.9930555555555556,0.7083333333333334
scale,gridish,5,0.8,Operational,0.3075570201793401,0.34027777777777773,1.3333333333333333,0.59375
scale,gridish,5,0.8,All,0.4737690566280066,0.5069444444444444,0.8645833333333334,0.7326388888888888
scale,gridish,5,1.0,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,5,1.0,Complexity,0.3563263167118726,0.3576388888888889,1.1805555555555556,0.6631944444444444
scale,gridish,5,1.0,Operational,0.3029549067284916,0.3229166666666667,1.3958333333333333,0.5486111111111112
scale,gridish,5,1.0,All,0.44445843020946735,0.46875,1.0069444444444444,0.6805555555555556
scale,gridish,6,0.0,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,6,0.0,Complexity,0.8435023603807634,0.84375,0.1909722222222222,0.9756944444444444
scale,gridish,6,0.0,Operational,0.7652942211449498,0.7673611111111112,0.3680555555555556,0.9027777777777778
scale,gridish,6,0.0,All,0.9098369796657085,0.9097222222222222,0.11458333333333333,0.9861111111111112
scale,gridish,6,0.2,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,6,0.2,Complexity,0.6731206007003884,0.6701388888888888,0.5208333333333334,0.8819444444444444
scale,gridish,6,0.2,Operational,0.5032138813296146,0.5243055555555555,0.6840277777777778,0.8715277777777778
scale,gridish,6,0.2,All,0.7117674611389032,0.7083333333333334,0.3194444444444444,0.9756944444444444
scale,gridish,6,0.4,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,6,0.4,Complexity,0.5121619087024287,0.5104166666666666,0.7673611111111112,0.8263888888888888
scale,gridish,6,0.4,Operational,0.40097153017923737,0.42013888888888884,0.9375,0.7743055555555556
scale,gridish,6,0.4,All,0.6095364370508216,0.611111111111111,0.46875,0.9270833333333334
scale,gridish,6,0.6,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,6,0.6,Complexity,0.444658960498633,0.44097222222222227,0.9131944444444444,0.7534722222222222
scale,gridish,6,0.6,Operational,0.33892887638063507,0.3611111111111111,1.1319444444444444,0.6875
scale,gridish,6,0.6,All,0.5112722392429915,0.5381944444444444,0.6909722222222222,0.8125
scale,gridish,6,0.8,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,6,0.8,Complexity,0.46689262155988365,0.45833333333333326,0.9409722222222222,0.7291666666666666
scale,gridish,6,0.8,Operational,0.3129507749534197,0.3229166666666667,1.2604166666666667,0.6527777777777778
scale,gridish,6,0.8,All,0.4812242684971992,0.5034722222222222,0.8090277777777778,0.75
scale,gridish,6,1.0,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,6,1.0,Complexity,0.4277911255788596,0.4201388888888889,0.9375,0.7673611111111112
scale,gridish,6,1.0,Operational,0.29013883329775364,0.3125,1.3020833333333333,0.6111111111111112
scale,gridish,6,1.0,All,0.40511124773211765,0.4444444444444444,0.9756944444444444,0.6909722222222222
scale,gridish,7,0.0,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,7,0.0,Complexity,0.8814735776978339,0.8819444444444445,0.1284722222222222,0.9930555555555556
scale,gridish,7,0.0,Operational,0.7798469983500788,0.7847222222222223,0.3298611111111111,0.9097222222222222
scale,gridish,7,0.0,All,0.961617435597475,0.9618055555555555,0.05555555555555555,0.9895833333333334
scale,gridish,7,0.2,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,7,0.2,Complexity,0.655402667889768,0.65625,0.5833333333333334,0.8298611111111112
scale,gridish,7,0.2,Operational,0.5098301499537531,0.5347222222222222,0.6423611111111112,0.8680555555555556
scale,gridish,7,0.2,All,0.8102889315381053,0.8125,0.20833333333333334,0.9791666666666666
scale,gridish,7,0.4,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,7,0.4,Complexity,0.5154355674366989,0.5208333333333334,0.7951388888888888,0.7847222222222222
scale,gridish,7,0.4,Operational,0.3638596807276704,0.3993055555555556,0.9965277777777778,0.7430555555555556
scale,gridish,7,0.4,All,0.6469877390110002,0.65625,0.4444444444444444,0.90625
scale,gridish,7,0.6,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,7,0.6,Complexity,0.47076129303090836,0.46874999999999994,0.9201388888888888,0.7361111111111112
scale,gridish,7,0.6,Operational,0.35533630049759085,0.37847222222222227,1.1631944444444444,0.6631944444444444
scale,gridish,7,0.6,All,0.5395178505955373,0.5763888888888888,0.6284722222222222,0.8298611111111112
scale,gridish,7,0.8,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,7,0.8,Complexity,0.3864002223506077,0.3854166666666667,1.0694444444444444,0.6805555555555556
scale,gridish,7,0.8,Operational,0.3551864542241447,0.375,1.2152777777777777,0.6284722222222222
scale,gridish,7,0.8,All,0.5349210062156103,0.5659722222222222,0.7395833333333334,0.7673611111111112
scale,gridish,7,1.0,Topological,0.047619047619047616,0.16666666666666666,1.5,0.5
scale,gridish,7,1.0,Complexity,0.3917122664681692,0.39236111111111116,1.1319444444444444,0.6701388888888888
scale,gridish,7,1.0,Operational,0.347650291344924,0.3541666666666667,1.2395833333333333,0.6215277777777778
scale,gridish,7,1.0,All,0.4439070440270129,0.4861111111111111,0.9479166666666666,0.6840277777777778
scale,gridish,8,0.0,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,8,0.0,Complexity,0.8491023999891003,0.8506944444444445,0.18055555555555555,0.9756944444444444
scale,gridish,8,0.0,Operational,0.7861003117987077,0.7881944444444445,0.3125,0.9270833333333334
scale,gridish,8,0.0,All,0.9723886871703221,0.9722222222222222,0.03125,0.9965277777777778
scale,gridish,8,0.2,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,8,0.2,Complexity,0.6544018104301793,0.6597222222222222,0.5868055555555556,0.8333333333333334
scale,gridish,8,0.2,Operational,0.5303484791561138,0.5486111111111112,0.6423611111111112,0.8715277777777778
scale,gridish,8,0.2,All,0.7946484943600077,0.795138888888889,0.22569444444444445,0.9791666666666666
scale,gridish,8,0.4,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,8,0.4,Complexity,0.516875848497843,0.5138888888888888,0.7881944444444444,0.7777777777777778
scale,gridish,8,0.4,Operational,0.39804942781219693,0.4270833333333333,0.9305555555555556,0.78125
scale,gridish,8,0.4,All,0.6278100443595055,0.6423611111111112,0.4479166666666667,0.9270833333333334
scale,gridish,8,0.6,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,8,0.6,Complexity,0.47493982496093096,0.4756944444444444,0.8472222222222222,0.75
scale,gridish,8,0.6,Operational,0.35746359131909006,0.3854166666666667,1.1215277777777777,0.7083333333333334
scale,gridish,8,0.6,All,0.5712711088805268,0.5972222222222222,0.5833333333333334,0.8576388888888888
scale,gridish,8,0.8,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,8,0.8,Complexity,0.45943581819226503,0.4583333333333333,0.8923611111111112,0.7673611111111112
scale,gridish,8,0.8,Operational,0.28454603982355403,0.31597222222222227,1.3680555555555556,0.5972222222222222
scale,gridish,8,0.8,All,0.5225056128384911,0.5520833333333334,0.7951388888888888,0.7465277777777778
scale,gridish,8,1.0,Topological,0.047619047619047616,0.16666666666666666,1.8333333333333333,0.5
scale,gridish,8,1.0,Complexity,0.40761273714813545,0.4131944444444445,0.9652777777777778,0.7118055555555556
scale,gridish,8,1.0,Operational,0.33094980086595044,0.34722222222222227,1.3194444444444444,0.5902777777777778
scale,gridish,8,1.0,All,0.45380596195084966,0.5,0.9270833333333334,0.6979166666666666
scale,gridish,9,0.0,Topological,0.047619047619047616,0.16666666666666666,2.5,0.3333333333333333
scale,gridish,9,0.0,Complexity,0.8715023548415192,0.8715277777777778,0.13541666666666666,0.9965277777777778
scale,gridish,9,0.0,Operational,0.7511173314067175,0.7534722222222222,0.3472222222222222,0.9201388888888888
scale,gridish,9,0.0,All,0.9513677811550151,0.9513888888888888,0.05555555555555555,0.9965277777777778
scale,gridish,9,0.2,Topological,0.047619047619047616,0.16666666666666666,2.5,0.3333333333333333
scale,gridish,9,0.2,Complexity,0.6805611277540887,0.6805555555555557,0.5694444444444444,0.84375
scale,gridish,9,0.2,Operational,0.49915694821968,0.517361111111111,0.6875,0.8541666666666666
scale,gridish,9,0.2,All,0.8051254652588954,0.8055555555555557,0.22916666666666666,0.9756944444444444
scale,gridish,9,0.4,Topological,0.047619047619047616,0.16666666666666666,2.5,0.3333333333333333
scale,gridish,9,0.4,Complexity,0.5221189709966076,0.5243055555555555,0.7986111111111112,0.7743055555555556
scale,gridish,9,0.4,Operational,0.4092417630259872,0.4375,0.9027777777777778,0.7708333333333334
scale,gridish,9,0.4,All,0.6304968853947093,0.6458333333333334,0.4861111111111111,0.8993055555555556
scale,gridish,9,0.6,Topological,0.047619047619047616,0.16666666666666666,2.5,0.3333333333333333
scale,gridish,9,0.6,Complexity,0.4762519042704801,0.4826388888888889,0.9513888888888888,0.71875
scale,gridish,9,0.6,Operational,0.3094142603542702,0.34722222222222227,1.1527777777777777,0.65625
scale,gridish,9,0.6,All,0.5402407633034646,0.5590277777777778,0.6979166666666666,0.7951388888888888
scale,gridish,9,0.8,Topological,0.047619047619047616,0.16666666666666666,2.5,0.3333333333333333
scale,gridish,9,0.8,Complexity,0.42228724064410844,0.4236111111111111,0.96875,0.71875
scale,gridish,9,0.8,Operational,0.3123897577665222,0.3333333333333333,1.2638888888888888,0.6284722222222222
scale,gridish,9,0.8,All,0.49190995162513446,0.513888888888889,0.7777777777777778,0.7673611111111112
scale,gridish,9,1.0,Topological,0.047619047619047616,0.16666666666666666,2.5,0.3333333333333333
scale,gridish,9,1.0,Complexity,0.3572630625520554,0.3576388888888889,1.1805555555555556,0.6388888888888888
scale,gridish,9,1.0,Operational,0.24324283862990392,0.2673611111111111,1.4305555555555556,0.5590277777777778
scale,gridish,9,1.0,All,0.43327168201161625,0.46527777777777773,0.9548611111111112,0.6979166666666666
